micros,A0,A1,A2
1378336,544,556,0
1379960,544,556,0
1381584,544,556,0
1383212,544,556,0
1384832,545,556,0
1386452,545,556,0
1388072,544,556,0
1389704,545,555,0
1391328,545,556,0
1392956,545,556,0
1394576,544,556,0
1396200,544,555,0
1397824,544,556,0
1399448,544,556,0
1401080,544,556,0
1402704,544,556,0
1404328,544,556,0
1405948,544,556,0
1407576,545,556,0
1409204,545,556,0
1410824,545,556,0
1412448,545,556,0
1414068,545,556,0
1419132,542,553,0
1420768,543,554,0
1422392,543,555,0
1424020,545,556,0
1425640,545,557,0
1427264,545,556,0
1428888,545,557,0
1430508,545,557,0
1432128,545,557,0
1433752,545,557,0
1435376,545,556,0
1437000,545,556,0
1438620,545,557,0
1440240,545,556,0
1441864,545,556,0
1443488,545,556,0
1445120,545,556,0
1446744,545,556,0
1448368,545,556,0
1450000,545,557,0
1451624,545,557,0
1453248,545,557,0
1454872,545,557,0
1456496,546,557,0
1458116,546,557,0
1459736,545,557,0
1461360,546,557,0
1466460,543,554,0
1468080,544,556,0
1469704,544,555,0
1471328,546,557,0
1472956,546,557,0
1474584,546,557,0
1476208,546,558,0
1477832,546,557,0
1479456,546,557,0
1481080,546,557,0
1482700,546,557,0
1484320,546,557,0
1485944,546,557,0
1487568,546,557,0
1489192,546,557,0
1490816,546,557,0
1492448,546,557,0
1494072,546,557,0
1495696,546,557,0
1497320,546,558,0
1498944,546,558,0
1500568,546,558,0
1502188,546,558,0
1503812,547,558,0
1505436,546,558,0
1507056,546,558,0
1508680,546,558,0
1513772,544,555,0
1515392,545,556,0
1517028,545,556,0
1518648,546,558,0
1520272,547,558,0
1521896,547,559,0
1523520,547,558,0
1525144,547,558,0
1526764,547,558,0
1528384,547,558,0
1530008,547,558,0
1531632,547,558,0
1533260,547,558,0
1534876,547,558,0
1536500,547,558,0
1538120,546,558,0
1539744,547,558,0
1541376,547,558,0
1543000,547,558,0
1544624,547,558,0
1546256,547,559,0
1547880,547,558,0
1549504,547,559,0
1551128,547,559,0
1552756,547,559,0
1554372,547,559,0
1555996,547,559,0
1561088,544,556,0
1562712,545,557,0
1564336,545,557,0
1565960,547,559,0
1567584,547,559,0
1569208,547,559,0
1570840,547,559,0
1572464,548,558,0
1574088,547,559,0
1575712,547,559,0
1577336,547,559,0
1578956,547,559,0
1580576,547,559,0
1582204,547,559,0
1583824,547,559,0
1585452,548,559,0
1587076,548,559,0
1588708,548,559,0
1590328,548,559,0
1591956,548,559,0
1593580,548,560,0
1595204,548,560,0
1596824,548,560,0
1598444,548,560,0
1600064,548,560,0
1601688,548,560,0
1603312,548,560,0
1608404,545,557,0
1610024,546,558,0
1611648,546,558,0
1613280,548,560,0
1614904,548,560,0
1616528,548,560,0
1618152,548,560,0
1619776,548,560,0
1621400,548,560,0
1623020,548,560,0
1624640,548,560,0
1626264,548,560,0
1627888,548,560,0
1629512,548,560,0
1631132,548,560,0
1632756,548,560,0
1634376,549,560,0
1636000,549,560,0
1637632,549,560,0
1639256,548,560,0
1640880,549,560,0
1642512,549,560,0
1644136,549,560,0
1645760,549,561,0
1647384,549,560,0
1649008,549,561,0
1650624,549,560,0
1655716,546,558,0
1657336,547,559,0
1658960,547,559,0
1660584,549,560,0
1662208,549,560,0
1663832,549,561,0
1665456,549,560,0
1667088,549,560,0
1668712,549,561,0
1670336,549,560,0
1671960,549,561,0
1673584,549,561,0
1675204,549,561,0
1676824,549,561,0
1678448,549,561,0
1680072,549,561,0
1681696,549,561,0
1683320,549,561,0
1684944,549,561,0
1686568,550,561,0
1688192,549,561,0
1689816,549,561,0
1691440,549,561,0
1693064,549,561,0
1694680,550,561,0
1696304,550,561,0
1697928,549,561,0
1703024,546,559,0
1704648,547,559,0
1706272,547,559,0
1707896,549,561,0
1709520,550,561,0
1711144,550,562,0
1712768,550,561,0
1714392,549,561,0
1716016,550,561,0
1717640,550,562,0
1719260,550,561,0
1720880,549,562,0
1722504,550,562,0
1724128,550,562,0
1725752,550,562,0
1727376,550,562,0
1729000,550,562,0
1730624,551,562,0
1732248,551,563,0
1733880,550,563,0
1735504,549,562,0
1737128,550,562,0
1738748,551,563,0
1740376,550,563,0
1742000,550,562,0
1743624,549,561,0
1745248,551,563,0
1750324,546,559,0
1751944,548,561,0
1753576,549,562,0
1755204,549,563,0
1756824,548,560,0
1758456,548,560,0
1760080,551,563,0
1761704,551,564,0
1763320,550,562,0
1764952,548,560,0
1766576,549,561,0
1768200,551,564,0
1769824,552,563,0
1771444,550,561,0
1773064,548,560,0
1774688,549,562,0
1776312,552,564,0
1777936,552,564,0
1779560,551,562,0
1781184,549,562,0
1782808,551,564,0
1784432,554,566,0
1786056,553,566,0
1787680,551,563,0
1789304,549,563,0
1790924,552,564,0
1795992,543,557,0
1797616,545,558,0
1799240,550,561,0
1800864,552,564,0
1802496,549,562,0
1804120,546,558,0
1805744,546,559,0
1807376,548,560,0
1809000,548,560,0
1810624,548,559,0
1812248,549,560,0
1813872,549,562,0
1815492,551,564,0
1817112,553,564,0
1818740,553,564,0
1820360,552,564,0
1821984,553,565,0
1823608,557,568,0
1825232,558,570,0
1826856,555,568,0
1828480,552,565,0
1830104,553,565,0
1831728,556,568,0
1833352,555,567,0
1834972,551,564,0
1836592,548,560,0
1838216,548,560,0
1843308,541,554,0
1844928,542,555,0
1846552,545,557,0
1848176,549,561,0
1849800,549,561,0
1851424,547,559,0
1853048,548,560,0
1854672,551,563,0
1856296,553,566,0
1857920,555,566,0
1859540,555,566,0
1861160,555,567,0
1862792,555,568,0
1864416,558,570,0
1866040,558,569,0
1867664,555,567,0
1869288,553,565,0
1870912,554,565,0
1872536,556,567,0
1874168,555,566,0
1875792,551,563,0
1877416,549,561,0
1879036,549,561,0
1880668,551,562,0
1882288,550,562,0
1883912,548,560,0
1885540,546,559,0
1890604,545,558,0
1892232,546,557,0
1893864,546,558,0
1895492,551,563,0
1897112,556,567,0
1898744,555,566,0
1900368,552,564,0
1901992,552,565,0
1903612,556,568,0
1905244,558,570,0
1906864,556,568,0
1908492,553,564,0
1910112,555,566,0
1911732,558,569,0
1913356,559,570,0
1914980,557,567,0
1916600,553,565,0
1918228,551,563,0
1919852,551,564,0
1921476,553,564,0
1923096,551,563,0
1924720,547,559,0
1926344,546,558,0
1927968,548,560,0
1929592,550,561,0
1931212,548,560,0
1932832,546,558,0
1937904,549,562,0
1939528,550,562,0
1941152,549,562,0
1942784,552,566,0
1944412,558,570,0
1946032,561,572,0
1947664,560,571,0
1949288,556,569,0
1950912,557,569,0
1952536,559,572,0
1954160,560,572,0
1955780,556,567,0
1957404,551,563,0
1959024,551,562,0
1960652,554,565,0
1962272,553,564,0
1963896,545,558,0
1965524,543,555,0
1967148,546,558,0
1968768,549,560,0
1970392,548,560,0
1972016,546,558,0
1973640,546,559,0
1975260,549,562,0
1976880,552,565,0
1978504,556,566,0
1980128,556,567,0
1985224,557,571,0
1986848,560,571,0
1988472,554,567,0
1990096,555,568,0
1991720,557,570,0
1993344,560,571,0
1994968,555,567,0
1996592,550,561,0
1998220,549,561,0
1999836,551,563,0
2001460,552,563,0
2003080,547,559,0
2004704,544,557,0
2006328,546,558,0
2007952,551,562,0
2009576,552,564,0
2011200,550,562,0
2012824,548,561,0
2014456,553,566,0
2016080,556,569,0
2017704,557,570,0
2019324,556,568,0
2020952,556,568,0
2022576,556,570,0
2024200,559,572,0
2025824,561,571,0
2027444,558,569,0
2032540,552,564,0
2034164,554,566,0
2035784,552,563,0
2037408,549,561,0
2039040,550,561,0
2040664,552,564,0
2042288,553,566,0
2043920,549,562,0
2045544,548,560,0
2047168,549,562,0
2048796,554,566,0
2050416,555,568,0
2052032,552,566,0
2053656,549,563,0
2055280,551,564,0
2056904,558,569,0
2058528,560,571,0
2060152,556,568,0
2061776,555,567,0
2063400,558,570,0
2065024,561,573,0
2066648,559,571,0
2068272,556,567,0
2069896,554,566,0
2071516,555,568,0
2073136,557,568,0
2074760,555,567,0
2079840,548,561,0
2081464,552,564,0
2083088,551,563,0
2084712,549,563,0
2086336,549,563,0
2087960,554,566,0
2089584,556,569,0
2091208,555,569,0
2092832,553,567,0
2094456,556,568,0
2096072,559,571,0
