micros,A0,A1,A2
704388,1023,1023,489
706140,1023,1023,489
707876,1023,1023,489
709620,1023,1023,489
711364,1023,1023,489
713108,1023,1023,489
714852,1023,1023,489
716596,1023,1023,489
718344,1023,1023,489
720084,1023,1023,489
721828,1023,1023,489
723564,1023,1023,489
725308,1023,1023,489
727052,1023,1023,489
728788,1023,1023,489
734000,1023,1023,485
735740,1023,1023,486
737488,1023,1023,486
739228,1023,1023,489
740964,1023,1023,489
742700,1023,1023,489
744444,1023,1023,489
746188,1023,1023,489
747932,1023,1023,489
749676,1023,1023,489
751420,1023,1023,489
753164,1023,1023,489
754908,1023,1023,489
756652,1023,1023,489
758396,1023,1023,489
760140,1023,1023,488
761884,1023,1023,489
763628,1023,1023,489
765372,1023,1023,489
767116,1023,1023,489
768864,1023,1023,489
770604,1023,1023,489
772348,1023,1023,489
774084,1023,1023,489
779316,1023,1023,486
781060,1023,1023,487
782804,1023,1023,487
784548,1023,1023,489
786292,1023,1023,489
788036,1023,1023,489
789780,1023,1023,488
791524,1023,1023,489
793268,1023,1023,489
795016,1023,1023,489
796756,1023,1023,489
798504,1023,1023,489
800244,1023,1023,489
801988,1023,1023,489
803724,1023,1023,489
805468,1023,1023,489
807212,1023,1023,489
808956,1023,1023,488
810700,1023,1023,489
812444,1023,1023,489
814188,1023,1023,489
815932,1023,1023,489
817680,1023,1023,489
822888,1023,1023,486
824628,1023,1023,486
826364,1023,1023,487
828108,1023,1023,488
829844,1023,1023,488
831588,1023,1023,488
833324,1023,1023,489
835068,1023,1023,488
836804,1023,1023,489
838540,1023,1023,488
840284,1023,1023,488
842020,1023,1023,488
843756,1023,1023,488
845492,1023,1023,488
847236,1023,1023,488
848972,1023,1023,488
850716,1023,1023,488
852452,1023,1023,489
854196,1023,1023,488
855940,1023,1023,488
857692,1023,1023,488
859436,1023,1023,488
861172,1023,1023,489
866412,1023,1023,485
868148,1023,1023,486
869884,1023,1023,486
871628,1023,1023,489
873372,1023,1023,488
875116,1023,1023,488
876860,1023,1023,488
878612,1023,1023,488
880348,1023,1023,488
882092,1023,1023,488
883828,1023,1023,488
885564,1023,1023,488
887308,1023,1023,488
889052,1023,1023,488
890796,1023,1023,488
892540,1023,1023,488
894284,1023,1023,488
896028,1023,1023,488
897772,1023,1023,488
899508,1023,1023,488
901252,1023,1023,488
902996,1023,1023,488
904732,1023,1023,488
909968,1023,1023,484
911708,1023,1023,485
913452,1023,1023,486
915196,1023,1023,488
916944,1023,1023,488
918684,1023,1023,488
920428,1023,1023,488
922172,1023,1023,488
923916,1023,1023,488
925652,1023,1023,488
927396,1023,1023,488
929140,1023,1023,488
930884,1023,1023,488
932628,1023,1023,488
934372,1023,1023,488
936120,1023,1023,488
937860,1023,1023,488
939612,1023,1023,488
941356,1023,1023,488
943100,1023,1023,488
944844,1023,1023,488
946588,1023,1023,488
948324,1023,1023,488
950068,1023,1023,488
955300,1023,1023,485
957036,1023,1023,486
958784,1023,1023,487
960532,1023,1023,488
962268,1023,1023,488
964004,1023,1023,488
965748,1023,1023,488
967484,1023,1023,488
969228,1023,1023,488
970972,1023,1023,488
972716,1023,1023,488
974464,1023,1023,488
976204,1023,1023,488
977948,1023,1023,488
979692,1023,1023,488
981436,1023,1023,488
983180,1023,1023,488
984924,1023,1023,488
986668,1023,1023,488
988412,1023,1023,488
990156,1023,1023,488
991900,1023,1023,488
993656,1023,1023,487
998884,1023,1023,485
1000620,1023,1023,485
1002396,1023,1023,486
1004172,1023,1023,488
1005948,1023,1023,488
1007724,1023,1023,488
1009500,1023,1023,488
1011276,1023,1023,488
1013052,1023,1023,488
1014836,1023,1023,488
1016612,1023,1023,487
1018388,1023,1023,487
1020164,1023,1023,488
1021948,1023,1023,488
1023732,1023,1023,488
1025516,1023,1023,488
1027300,1023,1023,487
1029076,1023,1023,488
1030852,1023,1023,488
1032628,1023,1023,488
1034412,1023,1023,488
1036188,1023,1023,488
1041444,1023,1023,484
1043220,1023,1023,485
1045004,1023,1023,485
1046780,1023,1023,488
1048556,1023,1023,488
1050332,1023,1023,487
1052108,1023,1023,488
1053884,1023,1023,488
1055660,1023,1023,488
1057436,1023,1023,487
1059220,1023,1023,487
1060996,1023,1023,488
1062772,1023,1023,487
1064548,1023,1023,487
1066324,1023,1023,487
1068100,1023,1023,488
1069876,1023,1023,488
1071652,1023,1023,488
1073428,1023,1023,487
1075212,1023,1023,487
1076988,1023,1023,487
1078764,1023,1023,487
1080540,1023,1023,487
1085792,1023,1023,485
1087572,1023,1023,485
1089348,1023,1023,487
1091124,1023,1023,487
1092900,1023,1023,487
1094680,1023,1023,487
1096460,1023,1023,487
1098236,1023,1023,487
1100012,1023,1023,488
1101788,1023,1023,487
1103564,1023,1023,487
1105340,1023,1023,487
1107124,1023,1023,487
1108900,1023,1023,487
1110676,1023,1023,487
1112452,1023,1023,487
1114228,1023,1023,487
1116004,1023,1023,488
1117780,1023,1023,487
1119556,1023,1023,487
1121340,1023,1023,487
1123116,1023,1023,487
1128380,1023,1023,485
1130156,1023,1023,485
1131932,1023,1023,486
1133708,1023,1023,487
1135484,1023,1023,487
1137260,1023,1023,487
1139036,1023,1023,487
1140812,1023,1023,487
1142596,1023,1023,487
1144372,1023,1023,487
1146148,1023,1023,487
1147932,1023,1023,487
1149708,1023,1023,487
1151484,1023,1023,487
1153260,1023,1023,487
1155036,1023,1023,487
1156812,1023,1023,487
1158588,1023,1023,487
1160372,1023,1023,487
1162148,1023,1023,487
1163924,1023,1023,487
1165700,1023,1023,487
1170944,1023,1023,484
1172724,1023,1023,485
1174500,1023,1023,486
1176276,1023,1023,487
1178052,1023,1023,487
1179828,1023,1023,487
1181604,1023,1023,487
1183380,1023,1023,487
1185156,1023,1023,487
1186932,1023,1023,487
1188708,1023,1023,487
1190484,1023,1023,487
1192260,1023,1023,487
1194044,1023,1023,487
1195820,1023,1023,487
1197596,1023,1023,487
1199372,1023,1023,487
1201164,1023,1023,487
1202940,1023,1023,487
1204716,1023,1023,487
1206500,1023,1023,487
1208276,1023,1023,487
1213532,1023,1023,483
1215308,1023,1023,485
1217084,1023,1023,485
1218868,1023,1023,487
1220652,1023,1023,487
1222428,1023,1023,487
1224204,1023,1023,487
1225980,1023,1023,487
1227756,1023,1023,487
1229540,1023,1023,487
1231324,1023,1023,487
1233100,1023,1023,487
1234876,1023,1023,487
1236652,1023,1023,487
1238428,1023,1023,487
1240204,1023,1023,487
1241980,1023,1023,487
1243756,1023,1023,487
1245532,1023,1023,487
1247308,1023,1023,487
1249084,1023,1023,487
1250860,1023,1023,487
1252644,1023,1023,487
1257916,1023,1023,484
1259700,1023,1023,485
1261484,1023,1023,486
1263260,1023,1023,487
1265044,1023,1023,487
1266828,1023,1023,487
1268604,1023,1023,487
1270396,1023,1023,487
1272172,1023,1023,487
1273956,1023,1023,487
1275732,1023,1023,487
1277508,1023,1023,487
1279292,1023,1023,487
1281084,1023,1023,487
1282860,1023,1023,487
1284636,1023,1023,487
1286412,1023,1023,487
1288188,1023,1023,487
1289972,1023,1023,487
1291748,1023,1023,487
1293524,1023,1023,487
1295300,1023,1023,487
1300544,1023,1023,484
1302324,1023,1023,484
1304100,1023,1023,486
1305876,1023,1023,487
1307656,1023,1023,487
1309436,1023,1023,487
1311212,1023,1023,486
1312996,1023,1023,487
1314772,1023,1023,487
1316548,1023,1023,487
1318324,1023,1023,486
1320108,1023,1023,487
1321884,1023,1023,487
1323660,1023,1023,486
1325436,1023,1023,487
1327212,1023,1023,487
1328988,1023,1023,487
1330764,1023,1023,487
1332540,1023,1023,487
1334320,1023,1023,487
1336100,1023,1023,486
1337876,1023,1023,487
1343116,1023,1023,483
1344900,1023,1023,484
1346676,1023,1023,484
1348452,1023,1023,486
1350228,1023,1023,487
1352004,1023,1023,486
1353784,1023,1023,486
1355564,1023,1023,486
1357340,1023,1023,486
1359116,1023,1023,487
1360892,1023,1023,487
1362676,1023,1023,486
1364452,1023,1023,487
1366228,1023,1023,487
1368004,1023,1023,486
1369780,1023,1023,486
1371556,1023,1023,486
1373332,1023,1023,486
1375108,1023,1023,486
1376892,1023,1023,487
1378668,1023,1023,487
1380444,1023,1023,486
1385716,1023,1023,482
1387492,1023,1023,484
1389268,1023,1023,484
1391044,1023,1023,486
1392820,1023,1023,486
1394596,1023,1023,486
1396372,1023,1023,486
1398148,1023,1023,486
1399924,1023,1023,486
1401700,1023,1023,486
1403476,1023,1023,486
1405252,1023,1023,486
1407036,1023,1023,486
1408812,1023,1023,486
1410596,1023,1023,486
1412372,1023,1023,486
1414156,1023,1023,486
1415932,1023,1023,486
1417708,1023,1023,486
1419484,1023,1023,486
1421260,1023,1023,486
1423036,1023,1023,486
1424812,1023,1023,486
1430092,1023,1023,483
1431868,1023,1023,484
1433652,1023,1023,486
1435428,1023,1023,486
1437204,1023,1023,486
1438980,1023,1023,486
1440756,1023,1023,486
1442532,1023,1023,486
1444308,1023,1023,486
1446084,1023,1023,486
1447860,1023,1023,486
1449636,1023,1023,486
1451420,1023,1023,486
1453196,1023,1023,486
1454972,1023,1023,486
1456748,1023,1023,486
1458524,1023,1023,486
1460300,1023,1023,486
1462076,1023,1023,486
1463852,1023,1023,486
1465636,1023,1023,486
1467416,1023,1023,486
1472676,1023,1023,483
1474452,1023,1023,484
1476228,1023,1023,484
1478004,1023,1023,486
1479780,1023,1023,486
1481556,1023,1023,486
1483332,1023,1023,486
1485108,1023,1023,486
1486888,1023,1023,486
1488668,1023,1023,486
1490444,1023,1023,486
1492220,1023,1023,486
1493996,1023,1023,486
1495772,1023,1023,486
1497548,1023,1023,486
1499324,1023,1023,486
1501108,1023,1023,486
1502884,1023,1023,486
1504668,1023,1023,486
1506444,1023,1023,486
1508220,1023,1023,486
1509996,1023,1023,486
1515260,1023,1023,483
1517044,1023,1023,483
1518828,1023,1023,483
1520604,1023,1023,486
1522380,1023,1023,486
1524156,1023,1023,486
1525940,1023,1023,486
1527716,1023,1023,486
1529492,1023,1023,486
1531284,1023,1023,486
1533068,1023,1023,486
1534844,1023,1023,486
1536636,1023,1023,486
1538420,1023,1023,486
1540196,1023,1023,486
1541972,1023,1023,486
1543748,1023,1023,486
1545524,1023,1023,486
1547308,1023,1023,486
1549084,1023,1023,486
1550860,1023,1023,486
1552636,1023,1023,486
1557924,1023,1023,482
1559708,1023,1023,483
1561484,1023,1023,483
1563268,1023,1023,486
1565044,1023,1023,486
1566820,1023,1023,485
1568596,1023,1023,486
1570372,1023,1023,486
1572148,1023,1023,486
1573932,1023,1023,486
1575708,1023,1023,485
1577492,1023,1023,486
1579268,1023,1023,486
1581044,1023,1023,486
1582820,1023,1023,486
1584596,1023,1023,486
1586372,1023,1023,485
1588156,1023,1023,486
1589940,1023,1023,486
1591716,1023,1023,485
1593492,1023,1023,486
1595276,1023,1023,486
1597060,1023,1023,486
1602332,1023,1023,483
1604116,1023,1023,483
1605892,1023,1023,485
1607668,1023,1023,485
1609444,1023,1023,485
1611220,1023,1023,485
1612996,1023,1023,485
1614772,1023,1023,486
1616548,1023,1023,485
1618332,1023,1023,486
1620108,1023,1023,486
1621884,1023,1023,485
1623660,1023,1023,486
1625436,1023,1023,485
1627212,1023,1023,485
1628996,1023,1023,485
1630772,1023,1023,486
1632548,1023,1023,486
1634332,1023,1023,486
1636108,1023,1023,486
1637884,1023,1023,485
1639660,1023,1023,486
1644944,1023,1023,483
1646724,1023,1023,483
1648500,1023,1023,484
1650276,1023,1023,486
1652052,1023,1023,486
1653828,1023,1023,486
1655604,1023,1023,485
1657380,1023,1023,486
1659156,1023,1023,486
1660936,1023,1023,485
1662716,1023,1023,486
1664492,1023,1023,486
1666264,1023,1023,485
1668044,1023,1023,486
1669820,1023,1023,486
1671596,1023,1023,485
1673372,1023,1023,485
1675148,1023,1023,486
1676932,1023,1023,485
1678708,1023,1023,485
1680484,1023,1023,485
1682256,1023,1023,485
1687528,1023,1023,482
1689308,1023,1023,483
1691084,1023,1023,483
1692860,1023,1023,485
1694636,1023,1023,485
1696412,1023,1023,485
1698196,1023,1023,485
1699972,1023,1023,485
1701748,1023,1023,485
1703524,1023,1023,485
1705300,1023,1023,485
1707076,1023,1023,485
1708852,1023,1023,485
1710628,1023,1023,485
1712404,1023,1023,485
1714184,1023,1023,485
1715964,1023,1023,485
1717740,1023,1023,485
1719516,1023,1023,485
1721292,1023,1023,485
1723076,1023,1023,485
1724852,1023,1023,485
1730108,1023,1023,481
1731892,1023,1023,483
1733672,1023,1023,483
1735452,1023,1023,485
1737228,1023,1023,485
1739004,1023,1023,486
1740780,1023,1023,486
1742556,1023,1023,485
1744340,1023,1023,485
1746116,1023,1023,485
1747892,1023,1023,486
1749668,1023,1023,486
1751452,1023,1023,486
1753228,1023,1023,485
1755004,1023,1023,485
1756780,1023,1023,485
1758556,1023,1023,485
1760332,1023,1023,485
1762116,1023,1023,485
1763892,1023,1023,485
1765668,1023,1023,485
1767448,1023,1023,485
1769228,1023,1023,485
1774488,1023,1023,483
1776268,1023,1023,483
1778044,1023,1023,484
1779820,1023,1023,485
1781596,1023,1023,485
1783372,1023,1023,485
1785156,1023,1023,485
1786940,1023,1023,484
1788716,1023,1023,485
1790492,1023,1023,485
1792276,1023,1023,485
1794064,1023,1023,485
1795844,1023,1023,484
1797620,1023,1023,485
1799396,1023,1023,485
1801172,1023,1023,485
1802948,1023,1023,485
1804724,1023,1023,485
1806508,1023,1023,485
1808284,1023,1023,485
1810060,1023,1023,485
1811836,1023,1023,485
1817104,1023,1023,482
1818884,1023,1023,483
1820660,1023,1023,483
1822436,1023,1023,485
1824212,1023,1023,486
1825988,1023,1023,485
1827764,1023,1023,484
1829540,1023,1023,485
1831324,1023,1023,485
1833100,1023,1023,485
1834876,1023,1023,485
1836652,1023,1023,484
1838436,1023,1023,484
1840220,1023,1023,485
1841996,1023,1023,485
1843772,1023,1023,485
1845548,1023,1023,484
1847328,1023,1023,485
1849108,1023,1023,485
1850892,1023,1023,485
1852668,1023,1023,485
1854444,1023,1023,485
1859720,1023,1023,481
1861500,1023,1023,482
1863276,1023,1023,482
1865052,1023,1023,485
1866828,1023,1023,485
1868604,1023,1023,484
1870380,1023,1023,484
1872164,1023,1023,485
1873944,1023,1023,486
1875724,1023,1023,486
1877500,1023,1023,484
1879276,1023,1023,484
1881060,1023,1023,485
1882836,1023,1023,485
1884612,1023,1023,485
1886396,1023,1023,484
1888172,1023,1023,484
1889956,1023,1023,485
1891740,1023,1023,485
1893516,1023,1023,485
1895300,1023,1023,485
1897092,1023,1023,485
1902340,1023,1023,481
1904116,1023,1023,482
1905900,1023,1023,482
1907676,1023,1023,485
1909460,1023,1023,485
1911236,1023,1023,484
1913020,1023,1023,485
1914804,1023,1023,485
1916588,1023,1023,485
1918372,1023,1023,484
1920160,1023,1023,484
1921940,1023,1023,484
1923716,1023,1023,485
1925492,1023,1023,485
1927268,1023,1023,484
1929044,1023,1023,484
1930820,1023,1023,484
1932596,1023,1023,485
1934380,1023,1023,485
1936156,1023,1023,484
1937940,1023,1023,484
1939716,1023,1023,485
1941492,1023,1023,485
1946772,1023,1023,482
1948548,1023,1023,483
1950332,1023,1023,484
1952108,1023,1023,484
1953892,1023,1023,484
1955668,1023,1023,485
1957444,1023,1023,485
1959228,1023,1023,485
1961012,1023,1023,484
1962788,1023,1023,484
1964564,1023,1023,485
1966348,1023,1023,485
1968140,1023,1023,484
1969916,1023,1023,484
1971692,1023,1023,484
1973468,1023,1023,485
1975244,1023,1023,485
1977020,1023,1023,484
1978796,1023,1023,484
1980572,1023,1023,484
1982348,1023,1023,485
1984132,1023,1023,484
1989396,1023,1023,482
1991180,1023,1023,482
1992956,1023,1023,482
1994740,1023,1023,484
1996524,1023,1023,484
1998300,1023,1023,485
2000084,1023,1023,485
2001860,1023,1023,484
2003636,1023,1023,484
2005412,1023,1023,485
2007188,1023,1023,485
2008964,1023,1023,484
2010748,1023,1023,484
2012524,1023,1023,484
2014300,1023,1023,485
2016076,1023,1023,485
2017852,1023,1023,484
2019628,1023,1023,484
2021412,1023,1023,484
2023188,1023,1023,485
2024972,1023,1023,485
2026748,1023,1023,484
2031992,1023,1023,481
2033772,1023,1023,482
2035556,1023,1023,482
2037332,1023,1023,484
2039108,1023,1023,485
2040892,1023,1023,485
2042676,1023,1023,484
2044452,1023,1023,484
2046244,1023,1023,485
2048036,1023,1023,485
2049808,1023,1023,484
2051596,1023,1023,484
2053372,1023,1023,484
2055148,1023,1023,485
2056924,1023,1023,485
2058700,1023,1023,484
2060476,1023,1023,484
2062252,1023,1023,484
2064028,1023,1023,485
2065812,1023,1023,484
2067588,1023,1023,484
2069364,1023,1023,484
2071140,1023,1023,484
2076388,1023,1023,481
2078164,1023,1023,481
2079940,1023,1023,483
2081716,1023,1023,484
2083492,1023,1023,484
2085276,1023,1023,484
2087052,1023,1023,484
2088828,1023,1023,485
2090604,1023,1023,484
2092380,1023,1023,484
2094156,1023,1023,484
2095932,1023,1023,485
2097708,1023,1023,485
2099492,1023,1023,484
2101272,1023,1023,484
2103052,1023,1023,484
2104828,1023,1023,485
2106604,1023,1023,484
2108380,1023,1023,484
2110156,1023,1023,484
2111932,1023,1023,484
2113716,1023,1023,484
2118988,1023,1023,482
2120772,1023,1023,482
2122548,1023,1023,483
2124324,1023,1023,483
2126100,1023,1023,484
2127880,1023,1023,484
2129660,1023,1023,484
2131436,1023,1023,484
2133212,1023,1023,483
2134988,1023,1023,484
2136764,1023,1023,484
2138540,1023,1023,484
2140316,1023,1023,484
2142092,1023,1023,484
2143876,1023,1023,484
2145652,1023,1023,484
2147428,1023,1023,484
2149204,1023,1023,484
2150980,1023,1023,484
2152756,1023,1023,484
2154540,1023,1023,484
2156316,1023,1023,483
2161560,1023,1023,481
2163340,1023,1023,481
2165116,1023,1023,482
2166892,1023,1023,484
2168668,1023,1023,484
2170444,1023,1023,484
2172220,1023,1023,483
2174004,1023,1023,484
2175780,1023,1023,484
2177556,1023,1023,484
2179340,1023,1023,484
2181116,1023,1023,484
2182900,1023,1023,484
2184676,1023,1023,484
2186452,1023,1023,484
2188228,1023,1023,484
2190004,1023,1023,484
2191780,1023,1023,484
2193556,1023,1023,484
2195332,1023,1023,483
2197116,1023,1023,484
2198892,1023,1023,484
2204136,1023,1023,480
2205916,1023,1023,481
2207692,1023,1023,481
2209468,1023,1023,484
2211244,1023,1023,484
2213020,1023,1023,484
2214796,1023,1023,483
2216580,1023,1023,483
2218356,1023,1023,483
2220132,1023,1023,484
2221908,1023,1023,483
2223684,1023,1023,483
2225468,1023,1023,484
2227252,1023,1023,484
2229028,1023,1023,483
2230804,1023,1023,484
2232580,1023,1023,484
2234356,1023,1023,484
2236132,1023,1023,484
2237908,1023,1023,483
2239692,1023,1023,484
2241476,1023,1023,484
2243260,1023,1023,484
2248528,1023,1023,481
2250308,1023,1023,481
2252084,1023,1023,483
2253868,1023,1023,483
2255644,1023,1023,484
2257420,1023,1023,484
2259196,1023,1023,484
2260972,1023,1023,484
2262748,1023,1023,483
2264524,1023,1023,483
2266300,1023,1023,483
2268076,1023,1023,483
2269852,1023,1023,483
2271636,1023,1023,483
2273412,1023,1023,483
2275196,1023,1023,483
2276972,1023,1023,483
2278756,1023,1023,483
2280532,1023,1023,483
2282308,1023,1023,483
2284084,1023,1023,483
2285860,1023,1023,483
2291120,1023,1023,481
2292908,1023,1023,481
2294692,1023,1023,482
2296468,1023,1023,483
2298244,1023,1023,483
2300020,1023,1023,483
2301796,1023,1023,483
2303572,1023,1023,483
2305348,1023,1023,483
2307132,1023,1023,483
2308908,1023,1023,483
2310684,1023,1023,483
2312460,1023,1023,483
2314236,1023,1023,483
2316020,1023,1023,483
2317804,1023,1023,483
2319580,1023,1023,483
2321356,1023,1023,483
2323132,1023,1023,483
2324908,1023,1023,483
2326684,1023,1023,483
2328460,1023,1023,483
2333724,1023,1023,480
2335500,1023,1023,481
2337276,1023,1023,480
2339052,1023,1023,483
2340828,1023,1023,483
2342604,1023,1023,483
2344380,1023,1023,483
2346164,1023,1023,483
2347940,1023,1023,483
2349716,1023,1023,483
2351492,1023,1023,483
2353276,1023,1023,483
2355060,1023,1023,483
2356844,1023,1023,483
2358628,1023,1023,483
2360404,1023,1023,483
2362180,1023,1023,483
2363956,1023,1023,483
2365732,1023,1023,483
2367524,1023,1023,483
2369300,1023,1023,483
2371084,1023,1023,483
2376352,1023,1023,479
2378140,1023,1023,480
2379916,1023,1023,480
2381692,1023,1023,483
2383484,1023,1023,483
2385260,1023,1023,483
2387036,1023,1023,483
2388812,1023,1023,483
2390596,1023,1023,483
2392372,1023,1023,483
2394164,1023,1023,483
2395940,1023,1023,483
2397720,1023,1023,483
2399500,1023,1023,483
2401292,1023,1023,483
2403068,1023,1023,483
2404844,1023,1023,483
2406620,1023,1023,483
2408396,1023,1023,483
2410172,1023,1023,483
2411948,1023,1023,483
2413724,1023,1023,483
2415500,1023,1023,483
2420776,1023,1023,480
2422556,1023,1023,480
2424332,1023,1023,481
2426108,1023,1023,482
2427884,1023,1023,483
2429660,1023,1023,483
2431436,1023,1023,482
2433212,1023,1023,483
2434996,1023,1023,483
2436772,1023,1023,483
2438556,1023,1023,483
2440340,1023,1023,483
2442116,1023,1023,483
2443900,1023,1023,482
2445676,1023,1023,483
2447460,1023,1023,482
2449236,1023,1023,483
2451012,1023,1023,483
2452796,1023,1023,483
2454588,1023,1023,483
2456364,1023,1023,482
2458140,1023,1023,482
2463388,1023,1023,480
2465172,1023,1023,480
