micros,A0,A1,A2
707484,1023,1023,487
709228,1023,1023,487
710972,1023,1023,487
712724,1023,1023,487
714460,1023,1023,486
716204,1023,1023,488
717956,1023,1023,487
719700,1023,1023,487
721444,1023,1023,487
723196,1023,1023,487
724932,1023,1023,487
726676,1023,1023,487
728428,1023,1023,487
733632,1023,1023,484
735372,1023,1023,485
737116,1023,1023,484
738860,1023,1023,487
740604,1023,1023,488
742348,1023,1023,488
744092,1023,1023,487
745844,1023,1023,487
747580,1023,1023,487
749316,1023,1023,487
751060,1023,1023,487
752804,1023,1023,487
754548,1023,1023,487
756284,1023,1023,487
758028,1023,1023,487
759772,1023,1023,487
761516,1023,1023,487
763264,1023,1023,487
765004,1023,1023,487
766748,1023,1023,486
768492,1023,1023,487
770236,1023,1023,486
771972,1023,1023,487
773724,1023,1023,487
778956,1023,1023,484
780692,1023,1023,485
782436,1023,1023,486
784180,1023,1023,487
785924,1023,1023,487
787660,1023,1023,487
789404,1023,1023,487
791148,1023,1023,487
792892,1023,1023,487
794644,1023,1023,487
796380,1023,1023,487
798124,1023,1023,487
799876,1023,1023,487
801624,1023,1023,486
803364,1023,1023,486
805100,1023,1023,487
806836,1023,1023,487
808580,1023,1023,487
810316,1023,1023,486
812060,1023,1023,486
813804,1023,1023,487
815548,1023,1023,488
817292,1023,1023,488
822512,1023,1023,484
824252,1023,1023,486
825988,1023,1023,486
827724,1023,1023,487
829460,1023,1023,486
831196,1023,1023,486
832932,1023,1023,487
834676,1023,1023,487
836412,1023,1023,487
838148,1023,1023,487
839884,1023,1023,487
841628,1023,1023,486
843364,1023,1023,486
845100,1023,1023,486
846836,1023,1023,487
848572,1023,1023,487
850308,1023,1023,486
852044,1023,1023,486
853780,1023,1023,486
855524,1023,1023,487
857260,1023,1023,487
859004,1023,1023,486
860756,1023,1023,485
865984,1023,1023,484
867724,1023,1023,484
869460,1023,1023,484
871204,1023,1023,486
872948,1023,1023,486
874684,1023,1023,486
876428,1023,1023,486
878172,1023,1023,487
879916,1023,1023,487
881664,1023,1023,486
883412,1023,1023,486
885148,1023,1023,487
886884,1023,1023,486
888628,1023,1023,486
890364,1023,1023,485
892108,1023,1023,486
893852,1023,1023,486
895596,1023,1023,487
897344,1023,1023,487
899092,1023,1023,486
900828,1023,1023,485
902572,1023,1023,486
904324,1023,1023,487
909540,1023,1023,482
911284,1023,1023,484
913028,1023,1023,485
914772,1023,1023,487
916516,1023,1023,487
918260,1023,1023,486
920004,1023,1023,487
921748,1023,1023,487
923492,1023,1023,487
925228,1023,1023,487
926972,1023,1023,487
928716,1023,1023,487
930460,1023,1023,487
932212,1023,1023,487
933956,1023,1023,486
935700,1023,1023,487
937444,1023,1023,488
939188,1023,1023,487
940936,1023,1023,486
942684,1023,1023,485
944428,1023,1023,486
946172,1023,1023,487
947916,1023,1023,487
949660,1023,1023,485
954892,1023,1023,484
956628,1023,1023,484
958376,1023,1023,485
960120,1023,1023,486
961860,1023,1023,486
963604,1023,1023,487
965340,1023,1023,486
967084,1023,1023,487
968836,1023,1023,487
970580,1023,1023,487
972324,1023,1023,487
974076,1023,1023,486
975820,1023,1023,486
977564,1023,1023,487
979316,1023,1023,488
981060,1023,1023,487
982804,1023,1023,486
984548,1023,1023,487
986292,1023,1023,487
988036,1023,1023,488
989780,1023,1023,487
991524,1023,1023,486
993268,1023,1023,486
