% Model,plate_flap10_rot300_per.mph
% Version,COMSOL 5.1.0.234
% Date,"Oct 17 2015, 17:38"
% Table,Probe Table 1 - 
% t,"Strain tensor, XX component (1), Point Probe Expression 4","Strain tensor, XX component (1), Point Probe Expression 21"
0,-1.084773873817724E-18,4.860035057319923E-19
0.001,3.442116527937533E-19,-2.637318366163572E-19
0.002,3.6026945018273586E-19,-2.8223376857747943E-19
0.003,3.4608677306816213E-19,-2.6869835467113285E-19
0.004,3.5029370058777026E-19,-2.7270653182658803E-19
0.005,3.5054072350435614E-19,-2.7294520378511443E-19
0.006,3.505168894869749E-19,-2.729222092675668E-19
0.007,3.5051482936981297E-19,-2.729202201435561E-19
0.008,3.505149601808757E-19,-2.729203463918335E-19
0.009000000000000001,3.505149763137239E-19,-2.729203619338709E-19
0.01,3.505149756694198E-19,-2.7292036128682565E-19
0.011,3.505149755452245E-19,-2.7292036115101774E-19
0.012,3.5051497554248446E-19,-2.729203611407242E-19
0.013000000000000001,3.505149755386565E-19,-2.72920361136096E-19
0.014,3.5051497553522236E-19,-2.729203611366586E-19
0.015,3.505149755328523E-19,-2.7292036114116006E-19
0.016,3.5051497553108507E-19,-2.7292036114743474E-19
0.017,3.505149755294725E-19,-2.729203611537572E-19
0.018000000000000002,3.5051497552779193E-19,-2.7292036115900476E-19
0.019,3.5051497552608305E-19,-2.7292036116268714E-19
0.02,3.50514975524493E-19,-2.7292036116477523E-19
0.021,3.5051497552323787E-19,-2.729203611655452E-19
0.022,3.505149755224469E-19,-2.7292036116537824E-19
0.023,3.5051497552217822E-19,-2.7292036116467354E-19
0.024,3.5051497552237217E-19,-2.729203611637518E-19
0.025,3.505149755229195E-19,-2.729203611628179E-19
0.026000000000000002,3.5051497552363654E-19,-2.7292036116201075E-19
0.027,3.505149755243969E-19,-2.7292036116136017E-19
0.028,3.505149755250702E-19,-2.7292036116089853E-19
0.029,3.5051497552558077E-19,-2.7292036116059943E-19
0.03,3.698174931155913E-19,-7.574419035951243E-19
0.031,3.2830108669176086E-21,-2.316604928336519E-19
0.032,2.4737937768127503E-19,-3.6751822171394666E-19
0.033,3.020692521511356E-19,-3.2528524976855295E-19
0.034,3.468302753937858E-19,-2.7937704572763055E-19
0.035,3.829607916752471E-19,-2.4427160753976305E-19
0.036000000000000004,4.110793370200429E-19,-2.169140244099903E-19
0.037,-1.1922871298790767E-20,6.303940777985914E-19
0.038,1.4594522570995483E-18,-9.689749653706854E-19
0.039,4.069318033323683E-19,-3.1166252681620556E-20
0.04,4.462390898806559E-19,-1.653919099525046E-19
0.041,4.007473433996584E-19,-2.25458482427506E-19
0.042,3.552865670979128E-19,-2.684571292766943E-19
0.043000000000000003,3.1906125686036954E-19,-3.032958421226385E-19
0.044,2.955561659241904E-19,-3.261671989852495E-19
0.045,2.84704893600851E-19,-3.3671821709181863E-19
0.046,2.8499689866627677E-19,-3.364307451869033E-19
0.047,2.941389225323971E-19,-3.275564591845014E-19
0.048,3.091749044157453E-19,-3.129807078231245E-19
0.049,3.2680280842652705E-19,-2.959016775219755E-19
0.05,3.4399464682885243E-19,-2.792422877297455E-19
0.051000000000000004,3.566177593420734E-19,-2.670061640695338E-19
0.052000000000000005,3.6470357671341457E-19,-2.591688037407684E-19
0.053,3.686432020917396E-19,-2.553506229980702E-19
0.054,3.692082293235032E-19,-2.548031068147728E-19
