% Model,plate_flap10_rot300.mph
% Version,COMSOL 5.1.0.234
% Date,"Oct 8 2015, 13:51"
% Table,Probe Table 1 - 
% t,"Strain tensor, XX component (1), Point Probe Expression 4","Strain tensor, XX component (1), Point Probe Expression 21"
0,-8.860880456420126E-20,8.860880456415796E-20
5.0E-4,-1.7808535214442977E-18,1.780853520031403E-18
0.001,-1.913648126033932E-18,1.9136481261413883E-18
0.002,-1.8704796490010933E-18,1.8704796488722744E-18
0.003,-1.842841711364266E-18,1.8428417110853024E-18
0.004,-1.8514798153152023E-18,1.851479815063358E-18
0.005,-1.851796132069794E-18,1.8517961318270833E-18
0.006,-1.8517427224491988E-18,1.8517427222288535E-18
0.007,-1.8517397343361893E-18,1.8517397341591235E-18
0.008,-1.8517400533033603E-18,1.8517400531798785E-18
0.009000000000000001,-1.851740078688294E-18,1.8517400786175612E-18
0.01,-1.85174007686654E-18,1.851740076841065E-18
0.011,-1.851740076616622E-18,1.85174007662574E-18
0.012,-1.8517400765781775E-18,1.8517400766103386E-18
0.013000000000000001,-1.851740076544124E-18,1.851740076588503E-18
0.014,-1.8517400765245503E-18,1.851740076572128E-18
0.015,-1.8517400765198018E-18,1.8517400765638697E-18
0.016,-1.8517400765256073E-18,1.851740076561907E-18
0.017,-1.8517400765368824E-18,1.851740076563383E-18
0.018000000000000002,-1.8517400765492392E-18,1.8517400765656816E-18
0.019,-1.851740076559701E-18,1.8517400765671577E-18
0.02,-1.8517400765669208E-18,1.8517400765671947E-18
0.021,-1.851740076570745E-18,1.851740076565965E-18
0.022,-1.851740076571808E-18,1.8517400765640854E-18
0.023,-1.8517400765710746E-18,1.851740076562218E-18
0.024,-1.8517400765694476E-18,1.8517400765608653E-18
0.025,-1.8517400765676203E-18,1.851740076560283E-18
0.026000000000000002,-1.8517400765660118E-18,1.8517400765604277E-18
0.027,-1.851740076564816E-18,1.8517400765611118E-18
0.028,-1.8517400765640026E-18,1.8517400765620825E-18
0.029,-1.851740076563531E-18,1.8517400765630932E-18
0.03,-1.6035379382426225E-18,2.0659313412477E-18
0.031,-1.6993864537037744E-18,1.996574392352158E-18
0.032,-1.75051738643997E-18,1.9460805395298676E-18
0.033,-1.7985084812862412E-18,1.8979194801535787E-18
0.034,-1.8432155300381077E-18,1.8532054467183006E-18
0.035,-1.8782402172480723E-18,1.8181818136601114E-18
0.036000000000000004,-1.905512004209602E-18,1.7909101265377585E-18
0.037,-2.1461673147740884E-18,1.5973313735754057E-18
0.038,-2.0362754588013283E-18,1.6557615902171875E-18
0.039,-1.999787408201721E-18,1.7015938722377392E-18
0.04,-1.9560725972013864E-18,1.7476589093959854E-18
0.041,-1.899722565027831E-18,1.803775829097679E-18
0.042,-1.8531355051689828E-18,1.8503432111150474E-18
0.043000000000000003,-1.8214646542593675E-18,1.8820153522806774E-18
0.044,-1.7994442142119686E-18,1.9040360289253587E-18
0.045,-1.7889326880014135E-18,1.9145474602697693E-18
0.046,-1.7889805152030604E-18,1.9144996348303883E-18
0.047,-1.7975376014036444E-18,1.905942553092489E-18
0.048,-1.811806489178443E-18,1.891673663611385E-18
0.049,-1.828628263885062E-18,1.874851888806158E-18
0.05,-1.8450999640934955E-18,1.8583801887809872E-18
0.051000000000000004,-1.8572673492499204E-18,1.846212803776517E-18
0.052000000000000005,-1.865104157508461E-18,1.8383759954396328E-18
0.053,-1.868968953992597E-18,1.834511198990108E-18
0.054,-1.8695901238482108E-18,1.8338900293182002E-18
0.055,-1.867870245526568E-18,1.8356099077570875E-18
0.056,-1.8647229944186667E-18,1.838757158935148E-18
0.057,-1.8609586331056867E-18,1.8425215202070087E-18
0.058,-1.8572173947473835E-18,1.8462627584870175E-18
0.059000000000000004,-1.853943623709102E-18,1.849536529446758E-18
0.06,-1.851391279883461E-18,1.852088873207811E-18
0.061,-1.849650712534173E-18,1.8538294405404836E-18
0.062,-1.8486870950103714E-18,1.8547930580808512E-18
0.063,-1.848382373832623E-18,1.855097779298437E-18
0.064,-1.8484479361788622E-18,1.855032217000269E-18
0.065,-1.8489032654781156E-18,1.8545768877080662E-18
0.066,-1.8496379915399696E-18,1.8538421616340835E-18
0.067,-1.8505034400645788E-18,1.8529767130871397E-18
0.068,-1.8513568493116183E-18,1.8521233038168287E-18
0.069,-1.8519949265636757E-18,1.851485226551065E-18
0.07,-1.8524098372387113E-18,1.8510703158658727E-18
0.07100000000000001,-1.852618827213415E-18,1.850861325894571E-18
0.07200000000000001,-1.8527051056160407E-18,1.850775047494016E-18
0.073,-1.8526533678852924E-18,1.8508267852357098E-18
0.074,-1.8524907364349145E-18,1.8509894166969345E-18
0.075,-1.8522600673687914E-18,1.8512200857708476E-18
0.076,-1.8520064369009858E-18,1.8514737162416608E-18
0.077,-1.8517691943575193E-18,1.8517109587835495E-18
0.078,-1.8516057063054684E-18,1.8518744468289938E-18
0.079,-1.8515077306639725E-18,1.8519724224621573E-18
0.08,-1.851467330611414E-18,1.8520128225125957E-18
0.081,-1.851460132826937E-18,1.8520200202990448E-18
0.082,-1.8514889555620767E-18,1.851991197565039E-18
0.083,-1.851545046879343E-18,1.8519351062487098E-18
0.084,-1.8516158521873937E-18,1.8518643009410534E-18
0.085,-1.851688841030284E-18,1.8517913120984588E-18
0.08600000000000001,-1.851746762359059E-18,1.851733390769684E-18
0.08700000000000001,-1.8517864100440094E-18,1.8516937430852265E-18
0.088,-1.851808511817209E-18,1.8516716413119777E-18
0.089,-1.851815692636246E-18,1.851664460493138E-18
0.09,-1.8518115858780438E-18,1.851668567250551E-18
0.091,-1.8518000909162737E-18,1.8516800622115817E-18
0.092,-1.8517848224969363E-18,1.8516953306304753E-18
0.093,-1.8517687605003903E-18,1.8517113926269228E-18
0.094,-1.8517540819114643E-18,1.8517260712159474E-18
0.095,-1.8517421403210057E-18,1.8517380128064552E-18
0.096,-1.851732392772866E-18,1.8517477603548907E-18
0.097,-1.8517257850489014E-18,1.851754368079102E-18
0.098,-1.851722550417204E-18,1.8517576027108485E-18
0.099,-1.851722409911512E-18,1.851757743216442E-18
0.1,-1.8517247273631816E-18,1.851755425764723E-18
0.101,-1.851728668255342E-18,1.851751484872415E-18
0.10200000000000001,-1.8517333524316236E-18,1.851746800695936E-18
0.10300000000000001,-1.851737982534843E-18,1.8517421705928153E-18
0.10400000000000001,-1.8517414500911823E-18,1.8517387030364266E-18
0.105,-1.8517437062531913E-18,1.851736446874516E-18
0.106,-1.8517448441594584E-18,1.851735308968249E-18
0.107,-1.851745063764332E-18,1.8517350893634246E-18
0.108,-1.8517446155034412E-18,1.8517355376243156E-18
0.109,-1.851743838436253E-18,1.851736314691553E-18
0.11,-1.8517427741492466E-18,1.85173737897851E-18
0.111,-1.8517415835731528E-18,1.851738569554604E-18
0.112,-1.851740441420694E-18,1.8517397117070136E-18
0.113,-1.851739616597543E-18,1.8517405365301153E-18
0.114,-1.8517390960016568E-18,1.851741057125952E-18
0.115,-1.8517388506917997E-18,1.851741302435957E-18
0.116,-1.8517387673354317E-18,1.8517413857923744E-18
0.117,-1.8517388636318796E-18,1.8517412894958772E-18
0.11800000000000001,-1.8517391011142643E-18,1.851741052013394E-18
0.11900000000000001,-1.8517394214094426E-18,1.851740731718265E-18
0.12,-1.8517397643948243E-18,1.8517403887328832E-18
0.121,-1.8517400495304227E-18,1.8517401035973834E-18
0.122,-1.8517402519400516E-18,1.8517399011876066E-18
0.123,-1.8517403721530365E-18,1.851739780974671E-18
0.124,-1.851740441123244E-18,1.851739712004414E-18
0.125,-1.851740449761123E-18,1.851739703366535E-18
0.126,-1.8517404065091615E-18,1.851739746618546E-18
0.127,-1.8517403273071815E-18,1.851739825820526E-18
0.128,-1.851740230296716E-18,1.8517399228309916E-18
0.129,-1.8517401324354637E-18,1.8517400206923917E-18
0.13,-1.8517400570483658E-18,1.851740096079194E-18
0.131,-1.8517400067498056E-18,1.8517401463778526E-18
0.132,-1.8517399800416377E-18,1.851740173085922E-18
0.133,-1.8517399675614638E-18,1.8517401855662437E-18
0.134,-1.851739971286613E-18,1.8517401818410946E-18
0.135,-1.8517399882889813E-18,1.851740164838677E-18
0.136,-1.8517400137468046E-18,1.851740139380903E-18
0.137,-1.851740042484958E-18,1.8517401106427987E-18
0.138,-1.851740069901375E-18,1.851740083226283E-18
0.139,-1.8517400893922545E-18,1.8517400637355023E-18
0.14,-1.851740101457685E-18,1.851740051670072E-18
0.14100000000000001,-1.8517401068813994E-18,1.8517400462462095E-18
0.14200000000000002,-1.8517401084283556E-18,1.851740044699401E-18
0.14300000000000002,-1.851740105711272E-18,1.8517400474164846E-18
0.14400000000000002,-1.85174009969039E-18,1.8517400534372683E-18
0.145,-1.8517400917898493E-18,1.8517400613379568E-18
0.146,-1.851740083457999E-18,1.8517400696697084E-18
0.147,-1.851740076656391E-18,1.8517400764713165E-18
0.148,-1.8517400718948266E-18,1.8517400812329302E-18
0.149,-1.8517400691323343E-18,1.851740083995324E-18
0.15,-1.8517400676063815E-18,1.8517400855212767E-18
0.151,-1.8517400675247837E-18,1.851740085602825E-18
0.152,-1.851740068671886E-18,1.8517400844558214E-18
0.153,-1.8517400706547373E-18,1.8517400824730195E-18
0.154,-1.851740073032709E-18,1.8517400800949983E-18
0.155,-1.851740075398996E-18,1.851740077728613E-18
0.156,-1.8517400771882805E-18,1.8517400759396242E-18
0.157,-1.8517400783625492E-18,1.851740074765306E-18
0.158,-1.8517400789656334E-18,1.8517400741619755E-18
0.159,-1.851740079226993E-18,1.8517400739006653E-18
0.16,-1.851740079102205E-18,1.851740074025404E-18
0.161,-1.8517400786651267E-18,1.8517400744625315E-18
0.162,-1.8517400780336436E-18,1.8517400750941132E-18
0.163,-1.8517400773328886E-18,1.851740075794819E-18
0.164,-1.8517400766728585E-18,1.8517400764547997E-18
0.165,-1.851740076213002E-18,1.851740076914755E-18
0.166,-1.8517400759340903E-18,1.851740077193568E-18
0.167,-1.851740075815268E-18,1.8517400773124394E-18
0.168,-1.851740075789137E-18,1.851740077338472E-18
0.169,-1.851740075864128E-18,1.8517400772636286E-18
0.17,-1.8517400760162304E-18,1.8517400771115264E-18
0.171,-1.851740076210882E-18,1.8517400769169243E-18
0.17200000000000001,-1.8517400764130274E-18,1.85174007671468E-18
0.17300000000000001,-1.8517400765750397E-18,1.851740076552569E-18
0.17400000000000002,-1.8517400766868608E-18,1.8517400764407974E-18
0.17500000000000002,-1.851740076750216E-18,1.85174007637759E-18
0.176,-1.851740076783595E-18,1.8517400763440633E-18
